date,line_id,product_id,planned_units,produced_units,scrap_units,downtime_minutes
2024-08-09,L1,P002,138,134,2,25
2024-08-09,L1,P003,149,143,3,33
2024-08-09,L1,P004,101,100,0,27
2024-08-09,L2,P005,104,102,2,5
2024-08-09,L2,P006,87,85,1,15
2024-08-09,L2,P007,79,76,2,17
2024-08-09,L2,P008,109,105,1,51
2024-08-09,L3,P009,226,219,5,23
2024-08-09,L3,P010,183,178,3,39
2024-08-09,L3,P011,207,205,2,1
2024-08-09,L3,P012,281,276,2,33
2024-08-09,L3,P013,225,219,5,19
2024-08-09,L3,P014,203,197,4,28
2024-08-09,L4,P015,762,743,9,26
2024-08-09,L4,P016,685,664,7,40
2024-08-09,L4,P017,788,763,12,31
2024-08-09,L4,P018,346,338,7,6
2024-08-09,L4,P019,384,369,8,33
2024-08-09,L4,P020,342,337,5,0
2024-08-09,L5,P021,29,29,0,27
2024-08-09,L5,P022,50,49,1,15
2024-08-09,L5,P023,26,25,0,43
2024-08-09,L5,P024,73,72,1,0
2024-08-09,L5,P025,34,33,0,45
2024-08-10,L1,P001,92,90,1,28
2024-08-10,L1,P002,68,67,1,2
2024-08-10,L1,P003,116,112,2,32
2024-08-10,L1,P004,93,90,1,49
2024-08-10,L2,P005,78,75,2,26
2024-08-10,L2,P006,76,73,1,43
2024-08-10,L2,P007,77,76,0,14
2024-08-10,L2,P008,86,84,1,18
2024-08-10,L3,P009,141,137,2,35
2024-08-10,L3,P010,152,146,4,32
2024-08-10,L3,P011,150,149,0,22
2024-08-10,L3,P012,218,214,3,19
2024-08-10,L3,P013,163,160,2,19
2024-08-10,L3,P014,164,161,2,11
2024-08-10,L4,P015,485,473,11,4
2024-08-10,L4,P016,502,487,4,43
2024-08-10,L4,P017,499,487,8,17
2024-08-10,L4,P018,208,201,5,20
2024-08-10,L4,P019,247,239,4,28
2024-08-10,L4,P020,253,250,3,0
2024-08-10,L5,P021,38,37,1,2
2024-08-10,L5,P022,23,23,0,8
2024-08-10,L5,P023,25,25,0,28
2024-08-10,L5,P024,29,28,1,1
2024-08-10,L5,P025,41,41,0,20
2024-08-11,L1,P001,103,102,1,9
2024-08-11,L1,P002,83,81,1,20
2024-08-11,L1,P003,97,95,1,10
2024-08-11,L1,P004,112,109,1,32
2024-08-11,L2,P005,81,79,1,13
2024-08-11,L2,P006,56,54,2,13
2024-08-11,L2,P007,95,93,1,23
2024-08-11,L2,P008,52,51,1,14
2024-08-11,L3,P009,197,193,3,21
2024-08-11,L3,P010,148,145,3,3
2024-08-11,L3,P011,194,191,2,16
2024-08-11,L3,P012,182,181,1,0
2024-08-11,L3,P013,188,183,4,19
2024-08-11,L3,P014,163,159,3,11
2024-08-11,L4,P015,523,509,10,15
2024-08-11,L4,P016,554,552,2,1
2024-08-11,L4,P017,732,723,9,0
2024-08-11,L4,P018,254,252,2,0
2024-08-11,L4,P019,270,258,5,49
2024-08-11,L4,P020,382,375,4,16
2024-08-11,L5,P021,33,32,1,24
2024-08-11,L5,P022,32,32,0,9
2024-08-11,L5,P023,33,32,1,15
2024-08-11,L5,P024,68,66,1,17
2024-08-11,L5,P025,26,25,1,32
2024-08-12,L1,P001,133,129,2,29
2024-08-12,L1,P002,136,133,1,26
2024-08-12,L1,P003,109,107,1,18
2024-08-12,L1,P004,109,107,2,3
2024-08-12,L2,P005,59,58,1,13
2024-08-12,L2,P006,100,98,1,28
2024-08-12,L2,P007,77,75,1,20
2024-08-12,L2,P008,90,86,1,55
2024-08-12,L3,P009,154,151,3,0
2024-08-12,L3,P010,164,161,1,33
2024-08-12,L3,P011,140,136,2,31
2024-08-12,L3,P012,130,127,3,0
2024-08-12,L3,P013,145,142,2,28
2024-08-12,L3,P014,182,177,4,19
2024-08-12,L4,P015,609,591,6,38
2024-08-12,L4,P016,600,582,9,28
2024-08-12,L4,P017,475,465,7,12
2024-08-12,L4,P018,244,236,5,20
2024-08-12,L4,P019,211,206,3,20
2024-08-12,L4,P020,276,273,3,0
2024-08-12,L5,P021,17,17,0,9
2024-08-12,L5,P022,15,15,0,21
2024-08-12,L5,P023,30,30,0,22
2024-08-12,L5,P024,42,42,0,21
2024-08-12,L5,P025,32,32,0,0
2024-08-13,L1,P001,103,101,1,18
2024-08-13,L1,P002,90,88,1,14
2024-08-13,L1,P003,108,105,2,24
2024-08-13,L1,P004,133,129,2,28
2024-08-13,L2,P005,66,64,1,28
2024-08-13,L2,P006,62,60,1,39
2024-08-13,L2,P007,69,67,1,38
2024-08-13,L2,P008,75,72,2,13
2024-08-13,L3,P009,184,182,1,17
2024-08-13,L3,P010,135,131,3,15
2024-08-13,L3,P011,135,133,1,11
2024-08-13,L3,P012,157,153,2,36
2024-08-13,L3,P013,153,151,1,10
2024-08-13,L3,P014,156,152,2,40
2024-08-13,L4,P015,587,567,5,50
2024-08-13,L4,P016,530,507,8,54
2024-08-13,L4,P017,559,542,11,19
2024-08-13,L4,P018,269,260,3,43
2024-08-13,L4,P019,261,256,5,0
2024-08-13,L4,P020,297,288,6,19
2024-08-13,L5,P021,28,27,1,10
2024-08-13,L5,P022,27,27,0,0
2024-08-13,L5,P023,17,17,0,11
2024-08-13,L5,P024,55,53,1,26
2024-08-13,L5,P025,26,26,0,23
2024-08-14,L1,P001,150,145,3,29
2024-08-14,L1,P002,127,126,1,0
2024-08-14,L1,P003,103,101,2,8
2024-08-14,L1,P004,90,86,2,52
2024-08-14,L2,P005,72,71,1,0
2024-08-14,L2,P006,57,55,1,35
2024-08-14,L2,P007,52,51,1,1
2024-08-14,L2,P008,65,64,1,11
2024-08-14,L3,P009,150,149,0,14
2024-08-14,L3,P010,146,142,2,40
2024-08-14,L3,P011,171,168,1,26
2024-08-14,L3,P012,220,210,7,35
2024-08-14,L3,P013,178,177,1,0
2024-08-14,L3,P014,157,155,1,19
2024-08-14,L4,P015,502,489,2,41
2024-08-14,L4,P016,546,525,10,39
2024-08-14,L4,P017,597,590,7,1
2024-08-14,L4,P018,284,274,7,20
2024-08-14,L4,P019,229,222,3,36
2024-08-14,L4,P020,272,266,3,21
2024-08-14,L5,P021,20,19,1,31
2024-08-14,L5,P022,28,28,0,17
2024-08-14,L5,P023,17,17,0,11
2024-08-14,L5,P024,47,46,1,5
2024-08-14,L5,P025,37,36,0,57
2024-08-15,L1,P001,118,113,2,41
2024-08-15,L1,P002,106,103,2,23
2024-08-15,L1,P003,120,116,2,28
2024-08-15,L1,P004,175,171,3,14
2024-08-15,L2,P005,81,79,1,22
2024-08-15,L2,P006,69,67,1,29
2024-08-15,L2,P007,110,108,1,11
2024-08-15,L2,P008,92,92,0,0
2024-08-15,L3,P009,192,189,3,0
2024-08-15,L3,P010,222,216,4,24
2024-08-15,L3,P011,178,175,3,0
2024-08-15,L3,P012,189,186,1,29
2024-08-15,L3,P013,175,170,4,12
2024-08-15,L3,P014,191,189,2,0
2024-08-15,L4,P015,609,605,4,0
2024-08-15,L4,P016,670,667,0,10
2024-08-15,L4,P017,599,592,5,7
2024-08-15,L4,P018,259,251,4,31
2024-08-15,L4,P019,340,334,6,0
2024-08-15,L4,P020,282,276,1,33
2024-08-15,L5,P021,52,51,0,24
2024-08-15,L5,P022,23,23,0,38
2024-08-15,L5,P023,24,24,0,17
2024-08-15,L5,P024,50,50,0,1
2024-08-15,L5,P025,32,32,0,19
2024-08-16,L1,P001,144,140,3,7
2024-08-16,L1,P002,139,137,1,10
2024-08-16,L1,P003,128,126,2,7
2024-08-16,L1,P004,137,133,3,15
2024-08-16,L2,P005,73,71,1,37
2024-08-16,L2,P006,97,95,1,10
2024-08-16,L2,P007,91,89,2,9
2024-08-16,L2,P008,117,117,0,6
2024-08-16,L3,P009,235,228,7,4
2024-08-16,L3,P010,250,246,1,35
2024-08-16,L3,P011,203,196,4,48
2024-08-16,L3,P012,242,238,3,8
2024-08-16,L3,P013,184,178,3,49
2024-08-16,L3,P014,239,233,4,22
2024-08-16,L4,P015,818,806,2,23
2024-08-16,L4,P016,773,747,14,31
2024-08-16,L4,P017,729,717,12,0
2024-08-16,L4,P018,331,320,3,47
2024-08-16,L4,P019,361,352,6,17
2024-08-16,L4,P020,414,409,0,24
2024-08-16,L5,P021,46,44,1,33
2024-08-16,L5,P022,39,38,1,1
2024-08-16,L5,P023,24,24,0,36
2024-08-16,L5,P024,65,64,1,11
2024-08-16,L5,P025,38,37,1,4
2024-08-17,L1,P001,100,96,2,34
2024-08-17,L1,P002,110,107,1,43
2024-08-17,L1,P003,104,100,2,39
2024-08-17,L1,P004,109,106,2,22
2024-08-17,L2,P005,58,57,1,11
2024-08-17,L2,P006,78,75,2,14
2024-08-17,L2,P007,52,50,1,34
2024-08-17,L2,P008,49,48,1,8
2024-08-17,L3,P009,161,159,0,40
2024-08-17,L3,P010,175,172,2,21
2024-08-17,L3,P011,170,165,4,12
2024-08-17,L3,P012,172,166,4,32
2024-08-17,L3,P013,170,167,2,12
2024-08-17,L3,P014,140,137,2,19
2024-08-17,L4,P015,499,478,10,42
2024-08-17,L4,P016,573,549,10,47
2024-08-17,L4,P017,560,550,6,14
2024-08-17,L4,P018,239,234,4,10
2024-08-17,L4,P019,349,343,4,11
2024-08-17,L4,P020,278,267,8,22
2024-08-17,L5,P021,33,32,0,30
2024-08-17,L5,P022,29,29,0,23
2024-08-17,L5,P023,22,22,0,0
2024-08-17,L5,P024,51,50,0,34
2024-08-17,L5,P025,34,34,0,25
2024-08-18,L1,P001,112,108,2,33
2024-08-18,L1,P002,94,93,1,5
2024-08-18,L1,P003,109,107,1,23
2024-08-18,L1,P004,111,109,1,9
2024-08-18,L2,P005,73,71,0,42
2024-08-18,L2,P006,64,63,0,18
2024-08-18,L2,P007,74,74,0,10
2024-08-18,L2,P008,67,65,1,30
2024-08-18,L3,P009,162,158,3,18
2024-08-18,L3,P010,193,190,2,18
2024-08-18,L3,P011,168,164,3,19
2024-08-18,L3,P012,183,183,0,0
2024-08-18,L3,P013,152,148,3,24
2024-08-18,L3,P014,140,140,0,9
2024-08-18,L4,P015,489,485,0,15
2024-08-18,L4,P016,579,567,6,20
2024-08-18,L4,P017,603,581,18,14
2024-08-18,L4,P018,307,303,4,0
2024-08-18,L4,P019,225,223,2,0
2024-08-18,L4,P020,263,258,5,0
2024-08-18,L5,P021,21,21,0,0
2024-08-18,L5,P022,30,29,1,15
2024-08-18,L5,P023,35,35,0,11
2024-08-18,L5,P024,50,49,1,15
2024-08-18,L5,P025,15,15,0,0
2024-08-19,L1,P001,122,118,2,26
2024-08-19,L1,P002,129,127,1,14
2024-08-19,L1,P003,99,98,1,0
2024-08-19,L1,P004,99,95,2,33
2024-08-19,L2,P005,65,63,1,27
2024-08-19,L2,P006,47,46,1,14
2024-08-19,L2,P007,85,83,1,23
2024-08-19,L2,P008,66,64,1,20
2024-08-19,L3,P009,157,155,2,0
2024-08-19,L3,P010,132,128,3,11
2024-08-19,L3,P011,185,181,3,22
2024-08-19,L3,P012,171,167,3,15
2024-08-19,L3,P013,183,181,2,3
2024-08-19,L3,P014,175,171,3,22
2024-08-19,L4,P015,535,514,10,41
2024-08-19,L4,P016,565,548,12,16
2024-08-19,L4,P017,552,541,7,14
2024-08-19,L4,P018,250,244,3,24
2024-08-19,L4,P019,279,271,3,35
2024-08-19,L4,P020,274,268,3,19
2024-08-19,L5,P021,26,25,0,37
2024-08-19,L5,P022,21,20,1,18
2024-08-19,L5,P023,29,28,0,35
2024-08-19,L5,P024,66,64,1,25
2024-08-19,L5,P025,34,34,0,13
2024-08-20,L1,P001,130,128,1,9
2024-08-20,L1,P002,106,103,2,18
2024-08-20,L1,P003,116,113,2,12
2024-08-20,L1,P004,121,118,2,15
2024-08-20,L2,P005,86,83,2,19
2024-08-20,L2,P006,111,109,2,1
2024-08-20,L2,P007,87,85,1,15
2024-08-20,L2,P008,80,79,1,10
2024-08-20,L3,P009,159,155,3,22
2024-08-20,L3,P010,166,162,2,30
2024-08-20,L3,P011,181,178,2,18
2024-08-20,L3,P012,162,159,2,11
2024-08-20,L3,P013,158,155,2,27
2024-08-20,L3,P014,171,168,3,8
2024-08-20,L4,P015,536,523,6,26
2024-08-20,L4,P016,565,551,12,7
2024-08-20,L4,P017,523,511,8,15
2024-08-20,L4,P018,202,199,2,14
2024-08-20,L4,P019,262,254,4,26
2024-08-20,L4,P020,364,356,3,27
2024-08-20,L5,P021,33,33,0,0
2024-08-20,L5,P022,29,28,0,38
2024-08-20,L5,P023,43,43,0,16
2024-08-20,L5,P024,38,37,1,14
2024-08-20,L5,P025,32,31,1,13
2024-08-21,L1,P001,111,110,1,8
2024-08-21,L1,P002,113,111,1,25
2024-08-21,L1,P003,121,119,1,19
2024-08-21,L1,P004,97,96,1,9
2024-08-21,L2,P005,88,87,1,3
2024-08-21,L2,P006,86,85,1,6
2024-08-21,L2,P007,64,63,1,11
2024-08-21,L2,P008,91,89,2,6
2024-08-21,L3,P009,154,151,2,17
2024-08-21,L3,P010,171,169,1,24
2024-08-21,L3,P011,145,140,4,16
2024-08-21,L3,P012,157,156,1,0
2024-08-21,L3,P013,188,183,4,12
2024-08-21,L3,P014,167,163,3,17
2024-08-21,L4,P015,592,578,3,35
2024-08-21,L4,P016,598,574,9,47
2024-08-21,L4,P017,731,718,13,0
2024-08-21,L4,P018,260,252,5,19
2024-08-21,L4,P019,282,277,2,18
2024-08-21,L4,P020,234,229,3,17
2024-08-21,L5,P021,24,24,0,24
2024-08-21,L5,P022,35,34,1,0
2024-08-21,L5,P023,21,21,0,23
2024-08-21,L5,P024,60,59,1,9
2024-08-21,L5,P025,29,29,0,26
2024-08-22,L1,P001,131,129,1,8
2024-08-22,L1,P002,117,111,3,45
2024-08-22,L1,P003,132,130,2,6
2024-08-22,L1,P004,140,137,2,14
2024-08-22,L2,P005,68,67,1,1
2024-08-22,L2,P006,96,94,1,23
2024-08-22,L2,P007,82,80,1,26
2024-08-22,L2,P008,84,82,1,25
2024-08-22,L3,P009,267,261,4,18
2024-08-22,L3,P010,184,177,5,30
2024-08-22,L3,P011,158,155,2,12
2024-08-22,L3,P012,204,197,5,33
2024-08-22,L3,P013,197,191,4,23
2024-08-22,L3,P014,192,186,3,39
2024-08-22,L4,P015,667,657,10,1
2024-08-22,L4,P016,614,601,11,5
2024-08-22,L4,P017,657,641,7,27
2024-08-22,L4,P018,318,309,7,14
2024-08-22,L4,P019,316,314,0,13
2024-08-22,L4,P020,299,290,3,37
2024-08-22,L5,P021,28,28,0,2
2024-08-22,L5,P022,17,17,0,13
2024-08-22,L5,P023,21,21,0,34
2024-08-22,L5,P024,63,61,1,24
2024-08-22,L5,P025,34,33,0,44
2024-08-23,L1,P001,122,120,1,14
2024-08-23,L1,P002,154,152,1,9
2024-08-23,L1,P003,125,122,2,17
2024-08-23,L1,P004,165,162,3,5
2024-08-23,L2,P005,99,96,2,16
2024-08-23,L2,P006,121,117,2,33
2024-08-23,L2,P007,98,95,2,24
2024-08-23,L2,P008,94,91,1,35
2024-08-23,L3,P009,264,261,3,2
2024-08-23,L3,P010,185,183,2,0
2024-08-23,L3,P011,249,245,3,16
2024-08-23,L3,P012,206,203,3,0
2024-08-23,L3,P013,209,205,3,16
2024-08-23,L3,P014,225,218,4,33
2024-08-23,L4,P015,729,714,11,11
2024-08-23,L4,P016,779,747,23,23
2024-08-23,L4,P017,722,697,16,23
2024-08-23,L4,P018,325,314,6,28
2024-08-23,L4,P019,393,382,4,36
2024-08-23,L4,P020,352,338,7,39
2024-08-23,L5,P021,26,26,0,27
2024-08-23,L5,P022,42,40,1,43
2024-08-23,L5,P023,33,31,1,47
2024-08-23,L5,P024,72,69,2,22
2024-08-23,L5,P025,38,37,1,0
2024-08-24,L1,P001,99,97,2,0
2024-08-24,L1,P002,123,119,2,28
2024-08-24,L1,P003,102,98,2,30
2024-08-24,L1,P004,116,115,1,0
2024-08-24,L2,P005,87,85,1,32
2024-08-24,L2,P006,70,68,1,14
2024-08-24,L2,P007,81,79,1,12
2024-08-24,L2,P008,75,73,1,35
2024-08-24,L3,P009,221,215,6,0
2024-08-24,L3,P010,174,172,1,12
2024-08-24,L3,P011,156,151,3,41
2024-08-24,L3,P012,144,140,3,13
2024-08-24,L3,P013,136,134,1,20
2024-08-24,L3,P014,183,179,2,38
2024-08-24,L4,P015,708,689,10,25
2024-08-24,L4,P016,512,492,6,54
2024-08-24,L4,P017,510,499,3,31
2024-08-24,L4,P018,223,215,3,45
2024-08-24,L4,P019,242,235,6,6
2024-08-24,L4,P020,272,268,2,16
2024-08-24,L5,P021,23,23,0,15
2024-08-24,L5,P022,27,27,0,8
2024-08-24,L5,P023,17,17,0,45
2024-08-24,L5,P024,35,34,1,8
2024-08-24,L5,P025,16,16,0,21
2024-08-25,L1,P001,119,116,2,13
2024-08-25,L1,P002,140,135,3,34
2024-08-25,L1,P003,93,91,1,22
2024-08-25,L1,P004,103,100,2,19
2024-08-25,L2,P005,70,68,1,16
2024-08-25,L2,P006,70,68,1,18
2024-08-25,L2,P007,80,79,0,22
2024-08-25,L2,P008,69,68,0,30
2024-08-25,L3,P009,178,172,4,32
2024-08-25,L3,P010,179,176,3,8
2024-08-25,L3,P011,223,218,5,0
2024-08-25,L3,P012,236,227,4,56
2024-08-25,L3,P013,163,159,2,31
2024-08-25,L3,P014,170,166,1,47
2024-08-25,L4,P015,564,551,4,32
2024-08-25,L4,P016,542,535,7,0
2024-08-25,L4,P017,529,505,15,34
2024-08-25,L4,P018,341,336,5,0
2024-08-25,L4,P019,280,273,3,26
2024-08-25,L4,P020,254,247,4,19
2024-08-25,L5,P021,29,29,0,21
2024-08-25,L5,P022,22,22,0,0
2024-08-25,L5,P023,28,27,1,0
2024-08-25,L5,P024,50,50,0,0
2024-08-25,L5,P025,15,15,0,11
2024-08-26,L1,P001,157,151,5,11
2024-08-26,L1,P002,131,128,2,19
2024-08-26,L1,P003,108,105,2,20
2024-08-26,L1,P004,144,144,0,1
2024-08-26,L2,P005,67,65,1,15
2024-08-26,L2,P006,90,87,1,40
2024-08-26,L2,P007,76,74,1,19
2024-08-26,L2,P008,46,44,1,35
2024-08-26,L3,P009,187,182,4,8
2024-08-26,L3,P010,155,153,2,0
2024-08-26,L3,P011,185,178,5,31
2024-08-26,L3,P012,181,179,2,0
2024-08-26,L3,P013,168,163,4,20
2024-08-26,L3,P014,163,160,2,17
2024-08-26,L4,P015,579,557,10,39
2024-08-26,L4,P016,562,551,6,18
2024-08-26,L4,P017,587,570,11,21
2024-08-26,L4,P018,265,258,5,12
2024-08-26,L4,P019,260,254,4,13
2024-08-26,L4,P020,270,262,7,8
2024-08-26,L5,P021,23,23,0,2
2024-08-26,L5,P022,21,20,1,3
2024-08-26,L5,P023,35,35,0,26
2024-08-26,L5,P024,46,44,1,22
2024-08-26,L5,P025,29,29,0,20
2024-08-27,L1,P001,109,107,2,0
2024-08-27,L1,P002,97,94,1,34
2024-08-27,L1,P003,93,90,2,12
2024-08-27,L1,P004,108,107,1,8
2024-08-27,L2,P005,83,82,1,3
2024-08-27,L2,P006,90,87,2,31
2024-08-27,L2,P007,84,82,1,12
2024-08-27,L2,P008,79,77,1,30
2024-08-27,L3,P009,158,151,6,17
2024-08-27,L3,P010,183,180,3,2
2024-08-27,L3,P011,192,188,4,7
2024-08-27,L3,P012,167,165,2,2
2024-08-27,L3,P013,155,151,2,32
2024-08-27,L3,P014,147,145,1,17
2024-08-27,L4,P015,542,528,6,29
2024-08-27,L4,P016,555,537,11,25
2024-08-27,L4,P017,560,535,10,53
2024-08-27,L4,P018,247,239,5,23
2024-08-27,L4,P019,233,229,4,0
2024-08-27,L4,P020,300,299,0,8
2024-08-27,L5,P021,33,33,0,19
2024-08-27,L5,P022,46,45,1,14
2024-08-27,L5,P023,27,26,1,20
2024-08-27,L5,P024,61,60,1,0
2024-08-27,L5,P025,39,38,1,0
2024-08-28,L1,P001,119,116,2,19
2024-08-28,L1,P002,117,113,2,26
2024-08-28,L1,P003,125,122,3,7
2024-08-28,L1,P004,110,108,2,1
2024-08-28,L2,P005,69,68,0,34
2024-08-28,L2,P006,80,78,0,45
2024-08-28,L2,P007,56,53,2,22
2024-08-28,L2,P008,84,82,1,19
2024-08-28,L3,P009,133,131,2,3
2024-08-28,L3,P010,169,165,3,19
2024-08-28,L3,P011,149,145,4,0
2024-08-28,L3,P012,179,172,4,41
2024-08-28,L3,P013,143,139,3,12
2024-08-28,L3,P014,159,156,3,0
2024-08-28,L4,P015,564,552,9,9
2024-08-28,L4,P016,536,528,8,1
2024-08-28,L4,P017,536,524,4,27
2024-08-28,L4,P018,286,278,5,17
2024-08-28,L4,P019,268,260,5,19
2024-08-28,L4,P020,264,252,4,59
2024-08-28,L5,P021,37,36,0,32
2024-08-28,L5,P022,28,28,0,32
2024-08-28,L5,P023,20,20,0,0
2024-08-28,L5,P024,49,48,0,23
2024-08-28,L5,P025,28,27,1,18
2024-08-29,L1,P001,130,128,2,6
2024-08-29,L1,P002,130,125,3,31
2024-08-29,L1,P003,134,129,2,42
2024-08-29,L1,P004,121,120,0,18
2024-08-29,L2,P005,100,98,2,8
2024-08-29,L2,P006,95,93,1,15
2024-08-29,L2,P007,88,86,1,28
2024-08-29,L2,P008,97,94,2,13
2024-08-29,L3,P009,192,188,4,0
2024-08-29,L3,P010,204,199,4,14
2024-08-29,L3,P011,190,185,4,13
2024-08-29,L3,P012,186,183,2,10
2024-08-29,L3,P013,187,181,5,13
2024-08-29,L3,P014,203,197,5,16
2024-08-29,L4,P015,691,669,13,25
2024-08-29,L4,P016,632,613,11,23
2024-08-29,L4,P017,642,633,7,7
2024-08-29,L4,P018,292,285,7,0
2024-08-29,L4,P019,272,265,2,36
2024-08-29,L4,P020,317,308,3,38
2024-08-29,L5,P021,33,33,0,16
2024-08-29,L5,P022,49,47,1,31
2024-08-29,L5,P023,27,26,1,34
2024-08-29,L5,P024,56,55,1,0
2024-08-29,L5,P025,17,17,0,9
2024-08-30,L1,P001,164,158,2,44
2024-08-30,L1,P002,125,121,3,8
2024-08-30,L1,P003,163,161,2,5
2024-08-30,L1,P004,123,121,1,18
2024-08-30,L2,P005,90,89,1,0
2024-08-30,L2,P006,80,78,1,19
2024-08-30,L2,P007,101,98,2,27
2024-08-30,L2,P008,81,78,2,23
2024-08-30,L3,P009,243,239,2,25
2024-08-30,L3,P010,205,202,2,17
2024-08-30,L3,P011,242,235,6,13
2024-08-30,L3,P012,222,215,4,38
2024-08-30,L3,P013,258,252,6,1
2024-08-30,L3,P014,241,236,4,7
2024-08-30,L4,P015,744,715,15,35
2024-08-30,L4,P016,748,737,11,0
2024-08-30,L4,P017,767,752,15,0
2024-08-30,L4,P018,505,499,4,6
2024-08-30,L4,P019,358,351,6,6
2024-08-30,L4,P020,370,360,5,28
2024-08-30,L5,P021,35,34,1,5
2024-08-30,L5,P022,38,36,1,32
2024-08-30,L5,P023,30,29,0,59
2024-08-30,L5,P024,61,59,1,17
2024-08-30,L5,P025,27,27,0,17
2024-08-31,L1,P001,104,101,1,30
2024-08-31,L1,P002,103,100,1,32
2024-08-31,L1,P003,116,112,2,28
2024-08-31,L1,P004,119,116,2,15
2024-08-31,L2,P005,63,62,0,24
2024-08-31,L2,P006,66,65,1,0
2024-08-31,L2,P007,68,64,2,44
2024-08-31,L2,P008,76,74,1,34
2024-08-31,L3,P009,196,194,2,0
2024-08-31,L3,P010,163,159,3,14
2024-08-31,L3,P011,157,153,3,12
2024-08-31,L3,P012,165,162,3,7
2024-08-31,L3,P013,163,159,3,12
2024-08-31,L3,P014,132,129,2,31
2024-08-31,L4,P015,532,519,6,24
2024-08-31,L4,P016,545,532,12,5
2024-08-31,L4,P017,474,460,11,14
2024-08-31,L4,P018,228,223,5,2
2024-08-31,L4,P019,229,223,4,14
2024-08-31,L4,P020,244,237,6,11
2024-08-31,L5,P021,37,36,1,11
2024-08-31,L5,P022,27,27,0,17
2024-08-31,L5,P023,35,34,1,10
2024-08-31,L5,P024,45,44,0,25
2024-08-31,L5,P025,25,25,0,0
2024-09-01,L1,P001,100,98,1,24
2024-09-01,L1,P002,106,104,2,3
2024-09-01,L1,P003,138,135,2,17
2024-09-01,L1,P004,97,96,1,4
2024-09-01,L2,P005,82,79,2,20
2024-09-01,L2,P006,94,91,1,42
2024-09-01,L2,P007,69,67,1,29
2024-09-01,L2,P008,92,89,2,25
2024-09-01,L3,P009,149,146,1,29
2024-09-01,L3,P010,171,166,3,27
2024-09-01,L3,P011,168,167,1,2
2024-09-01,L3,P012,152,148,2,34
2024-09-01,L3,P013,155,151,4,0
2024-09-01,L3,P014,183,179,3,16
2024-09-01,L4,P015,576,570,6,0
2024-09-01,L4,P016,556,542,8,21
2024-09-01,L4,P017,570,557,7,21
2024-09-01,L4,P018,287,276,6,36
2024-09-01,L4,P019,253,247,6,0
2024-09-01,L4,P020,262,259,3,0
2024-09-01,L5,P021,30,30,0,26
2024-09-01,L5,P022,34,33,1,20
2024-09-01,L5,P023,29,28,0,55
2024-09-01,L5,P024,31,31,0,29
2024-09-01,L5,P025,40,39,1,4
2024-09-02,L1,P001,111,107,2,36
2024-09-02,L1,P002,94,90,2,42
2024-09-02,L1,P003,100,97,2,10
2024-09-02,L1,P004,119,115,2,25
2024-09-02,L2,P005,74,72,1,18
2024-09-02,L2,P006,82,81,1,0
2024-09-02,L2,P007,75,72,1,53
2024-09-02,L2,P008,103,99,1,47
2024-09-02,L3,P009,187,184,2,14
2024-09-02,L3,P010,163,160,2,16
2024-09-02,L3,P011,171,162,4,84
2024-09-02,L3,P012,241,235,6,2
2024-09-02,L3,P013,170,166,3,18
2024-09-02,L3,P014,165,162,2,17
2024-09-02,L4,P015,536,517,11,27
2024-09-02,L4,P016,766,739,13,36
2024-09-02,L4,P017,598,590,6,5
2024-09-02,L4,P018,233,226,4,23
2024-09-02,L4,P019,235,226,5,35
2024-09-02,L4,P020,256,252,4,0
2024-09-02,L5,P021,24,24,0,0
2024-09-02,L5,P022,37,36,1,17
2024-09-02,L5,P023,48,47,1,2
2024-09-02,L5,P024,26,26,0,19
2024-09-02,L5,P025,27,27,0,15
2024-09-03,L1,P001,63,61,1,19
2024-09-03,L1,P002,111,106,2,46
2024-09-03,L1,P003,173,169,2,26
2024-09-03,L1,P004,123,118,2,47
2024-09-03,L2,P005,74,73,1,0
2024-09-03,L2,P006,55,53,1,28
2024-09-03,L2,P007,65,63,2,6
2024-09-03,L2,P008,79,76,1,39
2024-09-03,L3,P009,172,169,2,25
2024-09-03,L3,P010,117,114,2,25
2024-09-03,L3,P011,153,151,2,2
2024-09-03,L3,P012,163,160,3,3
2024-09-03,L3,P013,179,171,6,36
2024-09-03,L3,P014,210,205,3,22
2024-09-03,L4,P015,525,511,6,30
2024-09-03,L4,P016,568,551,10,22
2024-09-03,L4,P017,530,523,3,16
2024-09-03,L4,P018,272,267,5,3
2024-09-03,L4,P019,300,291,7,16
2024-09-03,L4,P020,231,223,5,21
2024-09-03,L5,P021,21,21,0,16
2024-09-03,L5,P022,35,34,0,29
2024-09-03,L5,P023,16,16,0,26
2024-09-03,L5,P024,27,26,1,11
2024-09-03,L5,P025,29,29,0,18
2024-09-04,L1,P001,112,109,0,47
2024-09-04,L1,P002,109,106,1,30
2024-09-04,L1,P003,103,101,1,21
2024-09-04,L1,P004,115,113,2,2
2024-09-04,L2,P005,49,48,1,7
2024-09-04,L2,P006,66,65,1,0
2024-09-04,L2,P007,106,103,2,16
2024-09-04,L2,P008,112,109,2,21
2024-09-04,L3,P009,159,157,2,3
2024-09-04,L3,P010,170,165,4,10
2024-09-04,L3,P011,151,148,2,19
2024-09-04,L3,P012,164,159,3,41
2024-09-04,L3,P013,150,148,2,9
2024-09-04,L3,P014,189,185,3,13
2024-09-04,L4,P015,569,551,9,32
2024-09-04,L4,P016,536,524,4,29
